user_id,user_paid,user_registered,onboarded,subscription_type,completed_date,onboarding_country,onboarding_heard_from_label,onboarding_goals_label,onboarding_learn_label
509096,1,3/31/2023,onboarded,annual,3/31/2023,United States of America,youtube,NULL,Introduction to the world of data and data science
509101,1,4/1/2023,onboarded,annual,4/1/2023,Australia,google,NULL,Introduction to the world of data and data science
509103,1,4/1/2023,onboarded,annual,4/1/2023,Australia,youtube,I want to join an industry-leading company.,Machine and deep learning
509106,1,4/1/2023,onboarded,annual,4/1/2023,New Zealand,other,NULL,Introduction to the world of data and data science
509113,1,4/1/2023,onboarded,annual,4/1/2023,New Zealand,friend,NULL,Introduction to the world of data and data science
509193,1,4/1/2023,onboarded,annual,4/1/2023,India,youtube,I want to improve my data skills.,Introduction to the world of data and data science
509194,0,4/1/2023,onboarded,NULL,4/1/2023,Oman,google,NULL,Introduction to the world of data and data science
509223,1,4/1/2023,onboarded,monthly,4/1/2023,United Kingdom,google,I want to join an industry-leading company.,Machine and deep learning
509270,1,4/1/2023,onboarded,annual,6/1/2023,India,youtube,I want to join an industry-leading company.,Machine and deep learning
509278,1,4/1/2023,onboarded,annual,4/1/2023,India,google,I want to become a data scientist.,Data analysis and data visualization
509315,1,4/2/2023,onboarded,monthly,4/2/2023,Panama,other,I want to become a data scientist.,Data analysis and data visualization
509325,1,4/2/2023,onboarded,quarterly,4/2/2023,Vietnam,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
509366,1,4/2/2023,onboarded,annual,4/2/2023,Australia,youtube,I want to improve my data skills.,Introduction to the world of data and data science
509499,1,4/2/2023,onboarded,annual,4/2/2023,United States of America,google,I want to become a data scientist.,Data analysis and data visualization
509511,1,4/2/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
509526,1,4/2/2023,onboarded,annual,4/2/2023,Egypt,multiple_sources,I want to become a data scientist.,Data analysis and data visualization
509557,0,4/3/2023,onboarded,NULL,4/3/2023,United States of America,youtube,I want to improve my data skills.,Introduction to the world of data and data science
509573,1,4/3/2023,onboarded,monthly,4/3/2023,Egypt,linkedin,I want to earn a higher salary.,Business analysis
509667,1,4/3/2023,onboarded,annual,4/3/2023,Australia,friend,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
509720,1,4/3/2023,onboarded,monthly,4/3/2023,Bangladesh,facebook,I want to become a data scientist.,Data analysis and data visualization
509757,1,4/3/2023,onboarded,monthly,4/3/2023,United Kingdom,youtube,NULL,Introduction to the world of data and data science
509817,1,4/4/2023,onboarded,annual,4/4/2023,Norway,google,I want to become a data scientist.,Data analysis and data visualization
509828,1,4/4/2023,onboarded,annual,4/4/2023,Indonesia,multiple_sources,I want to improve my data skills.,Introduction to the world of data and data science
510083,1,4/4/2023,onboarded,annual,4/4/2023,Brazil,youtube,I want to earn a higher salary.,Business analysis
510085,1,4/4/2023,onboarded,annual,4/4/2023,India,friend,I want to become a data scientist.,Data analysis and data visualization
510089,1,4/4/2023,onboarded,monthly,4/4/2023,Jamaica,google,I want to become a data scientist.,Data analysis and data visualization
510150,1,4/5/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
510156,1,4/5/2023,onboarded,annual,4/5/2023,Ecuador,facebook,NULL,Introduction to the world of data and data science
510157,0,4/5/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
510182,1,4/5/2023,onboarded,annual,4/7/2023,Indonesia,google,I want to join an industry-leading company.,Machine and deep learning
510230,1,4/5/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
510235,1,4/5/2023,onboarded,monthly,4/5/2023,United States of America,other,I want to become a data scientist.,Data analysis and data visualization
510320,1,4/5/2023,onboarded,annual,4/5/2023,United Kingdom,instagram,NULL,Introduction to the world of data and data science
510323,1,4/5/2023,onboarded,monthly,4/5/2023,France,instagram,I want to become a data scientist.,Data analysis and data visualization
510346,1,4/5/2023,onboarded,monthly,4/5/2023,Pakistan,facebook,I want to become a data scientist.,Data analysis and data visualization
510355,1,4/5/2023,onboarded,annual,4/5/2023,Portugal,instagram,I want to become a data scientist.,Data analysis and data visualization
510366,1,4/5/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
510381,1,4/6/2023,onboarded,monthly,4/6/2023,United States of America,linkedin,I want to become a data scientist.,Data analysis and data visualization
510385,1,4/6/2023,onboarded,annual,4/6/2023,United States of America,other,I want to improve my data skills.,Introduction to the world of data and data science
510420,1,4/6/2023,onboarded,annual,4/6/2023,United States of America,youtube,I want to earn a higher salary.,Business analysis
510421,1,4/6/2023,onboarded,monthly,4/6/2023,India,multiple_sources,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
510624,1,4/6/2023,onboarded,annual,4/6/2023,Saudi Arabia,friend,I want to join an industry-leading company.,Machine and deep learning
510718,1,4/7/2023,onboarded,annual,4/7/2023,Morocco,youtube,I want to become a data scientist.,Data analysis and data visualization
510772,1,4/7/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
510822,1,4/7/2023,onboarded,annual,4/7/2023,India,youtube,I want to improve my data skills.,Introduction to the world of data and data science
510824,1,4/7/2023,onboarded,monthly,4/7/2023,India,instagram,I want to earn a higher salary.,Business analysis
510878,1,4/7/2023,onboarded,annual,4/7/2023,United States of America,instagram,I want to join an industry-leading company.,Machine and deep learning
510922,1,4/7/2023,onboarded,monthly,4/7/2023,Saudi Arabia,youtube,I want to earn a higher salary.,Business analysis
510987,1,4/7/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
510999,1,4/7/2023,onboarded,monthly,4/7/2023,India,youtube,I want to join an industry-leading company.,Machine and deep learning
511055,1,4/7/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
511124,1,4/8/2023,onboarded,monthly,4/8/2023,India,instagram,NULL,Introduction to the world of data and data science
511127,1,4/8/2023,onboarded,monthly,4/8/2023,India,linkedin,Other,Specialized advanced topics
511257,1,4/8/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
511457,1,4/9/2023,onboarded,monthly,4/9/2023,India,instagram,NULL,Introduction to the world of data and data science
511533,1,4/9/2023,onboarded,annual,4/11/2023,India,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
511607,1,4/9/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
511621,1,4/9/2023,onboarded,annual,4/9/2023,United States of America,youtube,I want to become a data scientist.,Data analysis and data visualization
511629,1,4/9/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
511637,1,4/9/2023,onboarded,monthly,4/9/2023,India,google,NULL,Introduction to the world of data and data science
511660,1,4/10/2023,onboarded,annual,4/10/2023,Brazil,youtube,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
511709,1,4/10/2023,onboarded,monthly,4/10/2023,United States of America,youtube,I want to join an industry-leading company.,Machine and deep learning
511727,1,4/10/2023,not-onboarded,quarterly,NULL,NULL,multiple_sources,NULL,NULL
511769,1,4/10/2023,onboarded,monthly,4/10/2023,Iraq,youtube,NULL,Introduction to the world of data and data science
511796,1,4/10/2023,onboarded,monthly,4/10/2023,India,youtube,NULL,Introduction to the world of data and data science
511826,0,4/10/2023,not-onboarded,NULL,NULL,NULL,multiple_sources,NULL,NULL
511851,1,4/10/2023,onboarded,annual,4/10/2023,Canada,youtube,I want to become a data scientist.,Data analysis and data visualization
511853,1,4/10/2023,onboarded,monthly,4/10/2023,India,youtube,NULL,Introduction to the world of data and data science
511865,1,4/10/2023,onboarded,monthly,4/10/2023,France,other,I want to become a data scientist.,Data analysis and data visualization
511876,1,4/10/2023,onboarded,monthly,4/10/2023,India,instagram,I want to earn a higher salary.,Business analysis
511890,1,4/10/2023,onboarded,monthly,4/10/2023,Philippines,youtube,I want to become a data scientist.,Data analysis and data visualization
511891,1,4/10/2023,onboarded,annual,4/10/2023,India,youtube,NULL,Introduction to the world of data and data science
511896,1,4/10/2023,onboarded,monthly,4/10/2023,Cameroon,facebook,NULL,Introduction to the world of data and data science
511930,1,4/10/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
511932,1,4/10/2023,onboarded,monthly,4/10/2023,New Zealand,youtube,NULL,Introduction to the world of data and data science
511993,1,4/11/2023,onboarded,annual,4/11/2023,Spain,instagram,NULL,Introduction to the world of data and data science
511994,1,4/11/2023,onboarded,annual,4/11/2023,United States of America,youtube,I want to improve my data skills.,Introduction to the world of data and data science
512057,1,4/11/2023,onboarded,annual,4/11/2023,India,linkedin,NULL,Introduction to the world of data and data science
512066,1,4/11/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
512067,1,4/11/2023,onboarded,monthly,4/11/2023,Cambodia,friend,NULL,Introduction to the world of data and data science
512213,0,4/11/2023,onboarded,NULL,4/11/2023,United States of America,other,NULL,Introduction to the world of data and data science
512218,1,4/11/2023,onboarded,annual,4/11/2023,India,youtube,NULL,Introduction to the world of data and data science
512220,1,4/11/2023,onboarded,monthly,4/11/2023,Ukraine,google,I want to transition into data science from an unrelated field.,"Programming skills (Python, R, SQL)"
512407,1,4/12/2023,onboarded,monthly,4/12/2023,Poland,google,I want to join an industry-leading company.,Machine and deep learning
512517,1,4/12/2023,onboarded,monthly,4/12/2023,United States of America,other,NULL,Introduction to the world of data and data science
512619,1,4/12/2023,onboarded,monthly,4/12/2023,Italy,google,I want to improve my data skills.,Introduction to the world of data and data science
512620,1,4/12/2023,onboarded,annual,4/12/2023,United States of America,other,NULL,Introduction to the world of data and data science
512646,1,4/12/2023,onboarded,monthly,4/12/2023,India,youtube,I want to join an industry-leading company.,Machine and deep learning
512714,1,4/13/2023,onboarded,annual,4/13/2023,Egypt,facebook,NULL,Introduction to the world of data and data science
512755,1,4/13/2023,onboarded,annual,4/13/2023,Nigeria,facebook,I want to earn a higher salary.,Business analysis
512834,1,4/13/2023,onboarded,annual,4/13/2023,United Kingdom,google,NULL,Introduction to the world of data and data science
512856,1,4/13/2023,onboarded,annual,4/13/2023,France,linkedin,NULL,Introduction to the world of data and data science
512861,0,4/13/2023,onboarded,NULL,4/13/2023,United States of America,google,I want to join an industry-leading company.,Machine and deep learning
512870,1,4/13/2023,onboarded,annual,4/13/2023,United States of America,youtube,NULL,Introduction to the world of data and data science
513093,1,4/14/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
513173,0,4/14/2023,onboarded,NULL,4/14/2023,Singapore,youtube,I want to become a data scientist.,Data analysis and data visualization
513177,1,4/14/2023,onboarded,annual,4/14/2023,India,youtube,I want to become a data scientist.,Data analysis and data visualization
513241,1,4/14/2023,not-onboarded,monthly,NULL,NULL,multiple_sources,NULL,NULL
513357,1,4/14/2023,onboarded,annual,4/14/2023,Australia,youtube,I want to become a data scientist.,Data analysis and data visualization
513377,1,4/14/2023,onboarded,monthly,4/14/2023,South Africa,other,NULL,Introduction to the world of data and data science
513395,1,4/15/2023,onboarded,annual,4/15/2023,Germany,instagram,NULL,Introduction to the world of data and data science
513417,0,4/15/2023,onboarded,NULL,4/15/2023,India,youtube,I want to become a data scientist.,Data analysis and data visualization
513616,1,4/15/2023,onboarded,monthly,4/15/2023,India,youtube,Other,Specialized advanced topics
513637,1,4/15/2023,onboarded,monthly,4/15/2023,Philippines,youtube,I want to become a data scientist.,Data analysis and data visualization
513664,1,4/15/2023,onboarded,monthly,4/15/2023,United Kingdom,youtube,NULL,Introduction to the world of data and data science
513700,1,4/15/2023,onboarded,annual,4/15/2023,Pakistan,facebook,NULL,Introduction to the world of data and data science
513820,1,4/16/2023,onboarded,monthly,4/16/2023,United States of America,google,I want to become a data scientist.,Data analysis and data visualization
513854,1,4/16/2023,onboarded,annual,4/16/2023,India,friend,I want to join an industry-leading company.,Machine and deep learning
513873,1,4/16/2023,onboarded,monthly,4/16/2023,United States of America,instagram,I want to become a data scientist.,Data analysis and data visualization
514038,1,4/16/2023,onboarded,annual,4/16/2023,United States of America,youtube,I want to join an industry-leading company.,Machine and deep learning
514277,1,4/17/2023,onboarded,monthly,4/17/2023,United States of America,google,I want to join an industry-leading company.,Machine and deep learning
514284,0,4/17/2023,onboarded,NULL,4/17/2023,Thailand,google,NULL,Introduction to the world of data and data science
514289,1,4/17/2023,not-onboarded,annual,NULL,NULL,multiple_sources,NULL,NULL
